"40-60 pontos","CIÊNCIAS BIOLÓGICAS",LICENCIATURA,NOTURNO,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Nenhum livro",Técnico-científico,"Semanalmente (algumas vezes)"
"40-60 pontos","CIÊNCIAS BIOLÓGICAS",LICENCIATURA,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Superior Completo","Ensino Superior incompleto",Sim,"1 ou 2 livros",Outro,Diariamente
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"outro motivo",ônibus/van,"Ensino Fundam. incompleto","Ensino Médio Completo",Sim,"1 ou 2 livros",Romance,Diariamente
"20-40 pontos","EDUCAÇÃO FÍSICA",BACHARELADO,VESPERTINO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Incompleto","Ensino Fundam. incompleto",Sim,"3 a 4 livros",Romance,Diariamente
"40-60 pontos","SEGURANÇA DO TRABALHO",TÉCNICO,NOTURNO,F,"entre 23 e 30","Zona Urbana","A maior parte em escola publica","R$ 766,00 a 1275,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"3 a 4 livros",Romance,Diariamente
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Não,"1 ou 2 livros",Religioso,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Alugada,Fundamental,"Influência da família e/ou amigos",ônibus/van,"Ensino Fundamental Completo","Ensino Médio Completo",Não,"1 ou 2 livros",Ficção,Mensalmente
"20-40 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"entre 31 e 40","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"1 ou 2 livros",Romance,"Não utiliza"
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,Fundamental,"Prestígio social da profissão",ônibus/van,"Ensino Médio Completo",Pós-graduação,Sim,"Mais de 5 livros",Outro,Diariamente
"20-40 pontos","SEGURANÇA DO TRABALHO",TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Menor que R$ 255,00",Própria,"Médio Completo","Influência da família e/ou amigos",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Não,"1 ou 2 livros",Outro,"Semanalmente (algumas vezes)"
"20-40 pontos","SEGURANÇA DO TRABALHO",TÉCNICO,NOTURNO,F,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Romance,Quinzenalmente
"20-40 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"entre 31 e 40","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Alugada,"Médio Completo","Realização pessoal",ônibus/van,Analfabeto,"Ensino Fundam. incompleto",Não,"Nenhum livro",Outro,"Somente nos Finais de semana"
"60-80 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Incompleto","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM ALIMENTOS","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Fundam. incompleto",Pós-graduação,Sim,"Mais de 5 livros",Romance,Diariamente
"20-40 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Completo","Prestígio social da profissão",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"3 a 4 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"acima 80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Financiada,"Médio Incompleto","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"3 a 4 livros",Romance,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM ALIMENTOS","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Financiada,Fundamental,"Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Incompleto",Sim,"1 ou 2 livros",Romance,Diariamente
"20-40 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","Maior que R$ 1530,00",Própria,"Médio Completo","Realização pessoal",próprio,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Técnico-científico,Quinzenalmente
"20-40 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,F,"entre 31 e 40","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","outro motivo",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Religioso,Mensalmente
"20-40 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",próprio,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,Diariamente
"60-80 pontos","SEGURANÇA DO TRABALHO",TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Contribuição para a sociedade",outro,"Ensino Médio Completo","Ensino Fundam. incompleto",Sim,"Mais de 5 livros",Ficção,Diariamente
"20-40 pontos","EDUCAÇÃO FÍSICA",BACHARELADO,NOTURNO,F,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Fundam. incompleto",Sim,"3 a 4 livros",Outro,"Não utiliza"
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"acima 40","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","outro motivo",próprio,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Mais de 5 livros",Ficção,Diariamente
"20-40 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","Maior que R$ 1530,00",Própria,Fundamental,"Prestígio social da profissão",ônibus/van,"Ensino Fundam. incompleto","Ensino Médio Completo",Sim,"1 ou 2 livros",Ficção,"Semanalmente (algumas vezes)"
"40-60 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,M,"entre 23 e 30","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Contribuição para a sociedade",próprio,"Ensino Fundam. incompleto","Ensino Fundamental Completo",Sim,"Mais de 5 livros",Técnico-científico,Diariamente
"40-60 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Fundam. incompleto",Sim,"3 a 4 livros",Romance,Quinzenalmente
"40-60 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Romance,"Semanalmente (algumas vezes)"
"40-60 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,M,"entre 18 e 22","Zona Urbana","A maior parte em escola particular","Maior que R$ 1530,00",Própria,"Médio Completo","Realização pessoal",bicicleta,"Ensino Superior Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Ficção,"Semanalmente (algumas vezes)"
"40-60 pontos","CIÊNCIAS BIOLÓGICAS",LICENCIATURA,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 255,00 a 510,00",Própria,"Médio Completo","Prestígio social da profissão",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,Diariamente
"20-40 pontos","SEGURANÇA DO TRABALHO",TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Outros,"Médio Completo","Realização pessoal",carona,"Ensino Fundam. incompleto","Ensino Médio Completo",Não,"Nenhum livro",Outro,"Não utiliza"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",carona,"Ensino Médio Completo","Ensino Médio Completo",Não,"Mais de 5 livros",Técnico-científico,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,Fundamental,"Realização pessoal",carona,"Ensino Médio Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Alugada,"Médio Incompleto","Influência da família e/ou amigos",outro,"Ensino Fundam. incompleto","Ensino Médio Completo",Não,"1 ou 2 livros",Outro,"Semanalmente (algumas vezes)"
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,Fundamental,"Influência da família e/ou amigos",ônibus/van,"Ensino Fundamental Completo",Pós-graduação,Sim,"1 ou 2 livros",Ficção,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM ALIMENTOS","ENSINO MÉDIO E TÉCNICO",INTEGRAL,F,"menor 17","Zona Rural","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Superior Completo",Sim,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"acima 80 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Superior Completo",Sim,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"17 anos","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Ficção,"Semanalmente (algumas vezes)"
"40-60 pontos","EDUCAÇÃO FÍSICA",BACHARELADO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundamental Completo","Ensino Fundamental Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"17 anos","Zona Rural","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Incompleto","Possibilidades no mercado de trabalho",outro,Analfabeto,"Ensino Fundamental Completo",Sim,"Mais de 5 livros",Ficção,"Somente nos Finais de semana"
"20-40 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,F,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Incompleto","Realização pessoal",carona,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,Diariamente
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Influência da família e/ou amigos",carona,"Ensino Fundam. incompleto","Ensino Superior Completo",Não,"Mais de 5 livros",Ficção,Diariamente
"20-40 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Médio Incompleto","Ensino Médio Incompleto",Sim,"Mais de 5 livros",Outro,Diariamente
"20-40 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Incompleto","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Ficção,"Semanalmente (algumas vezes)"
"20-40 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,M,"entre 18 e 22","Zona Urbana","A maior parte em escola particular","Maior que R$ 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Superior incompleto","Ensino Fundam. incompleto",Sim,"3 a 4 livros",Técnico-científico,Diariamente
"60-80 pontos","EDUCAÇÃO FÍSICA",BACHARELADO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Ficção,Diariamente
"40-60 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Influência da família e/ou amigos",ônibus/van,"Ensino Fundam. incompleto","Ensino Médio Completo",Sim,"Nenhum livro",Romance,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Outros,Fundamental,"Influência da família e/ou amigos","nenhum (à pé)","Ensino Médio Completo","Ensino Fundamental Completo",Sim,"3 a 4 livros",Outro,Diariamente
"40-60 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Romance,Diariamente
"menos 20 pontos",INFORMÁTICA,TÉCNICO,VESPERTINO,M,"17 anos","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Incompleto","Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Médio Completo",Sim,"Mais de 5 livros",Religioso,Diariamente
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Incompleto","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Incompleto",Não,"1 ou 2 livros",Religioso,"Somente nos Finais de semana"
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","Maior que R$ 1530,00",Outros,Fundamental,"Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Mais de 5 livros",Romance,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM ALIMENTOS","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"17 anos","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Médio Completo",Sim,"1 ou 2 livros",Romance,Diariamente
"40-60 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,M,"entre 23 e 30","Zona Rural","A maior parte em escola publica","R$ 255,00 a 510,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"17 anos","Zona Rural","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,Fundamental,"Realização pessoal",carona,"Ensino Fundamental Completo","Ensino Fundamental Completo",Sim,"1 ou 2 livros",Técnico-científico,"Semanalmente (algumas vezes)"
"40-60 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Médio Completo",Sim,"3 a 4 livros",Romance,"Semanalmente (algumas vezes)"
"acima 80 pontos",ENFERMAGEM,TÉCNICO,NOTURNO,F,"17 anos","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Própria,"Médio Incompleto","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Mais de 5 livros",Romance,"Não utiliza"
"20-40 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"entre 18 e 22","Zona Urbana","Apenas em escola particular","Maior que R$ 1530,00",Alugada,"Médio Incompleto","Prestígio social da profissão","nenhum (à pé)","Ensino Médio Completo","Ensino Médio Completo",Não,"1 ou 2 livros",Outro,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Alugada,Fundamental,"Possibilidades no mercado de trabalho",carona,"Ensino Superior incompleto","Ensino Fundam. incompleto",Sim,"3 a 4 livros",Outro,"Não utiliza"
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 255,00 a 510,00",Outros,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,Analfabeto,"Ensino Fundam. incompleto",Não,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"60-80 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 31 e 40","Zona Urbana","A maior parte em escola publica","Menor que R$ 255,00",Outros,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Superior incompleto","Ensino Superior Completo",Não,"Nenhum livro",Outro,Diariamente
"60-80 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Própria,Fundamental,"Prestígio social da profissão",carona,"Ensino Médio Completo","Ensino Fundamental Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"menos 20 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","Menor que R$ 255,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",carona,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Não,"1 ou 2 livros",Ficção,"Semanalmente (algumas vezes)"
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Alugada,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Mais de 5 livros",Outro,"Semanalmente (algumas vezes)"
"20-40 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Nenhum livro",Outro,"Somente nos Finais de semana"
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Rural","Apenas em escola pública","Maior que R$ 1530,00",Própria,Fundamental,"Realização pessoal",ônibus/van,"Ensino Fundamental Completo","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,"Não utiliza"
"40-60 pontos",INFORMÁTICA,TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 511,00 a 765,00",Financiada,"Médio Incompleto","Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto","Ensino Médio Incompleto",Sim,"Mais de 5 livros",Romance,Diariamente
"20-40 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,"Médio Completo","Realização pessoal",ônibus/van,"Ensino Médio Completo","Ensino Fundam. incompleto",Sim,"Nenhum livro",Ficção,Diariamente
"20-40 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,M,"entre 18 e 22","Zona Rural","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Realização pessoal",bicicleta,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"Nenhum livro",Ficção,Mensalmente
"40-60 pontos","CIÊNCIA DA COMPUTAÇÃO",SUPERIOR,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,"Médio Completo","Possibilidades no mercado de trabalho",outro,"Ensino Superior Completo","Ensino Superior Completo",Sim,"1 ou 2 livros",Ficção,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM AGROPECUÁRIA INTEGRADO","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Rural","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",outro,"Ensino Médio Completo","Ensino Fundamental Completo",Sim,"Mais de 5 livros",Outro,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Incompleto","outro motivo",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Romance,Diariamente
"40-60 pontos","ENSINO MÉDIO E TÉCNICO EM INFORMÁTICA","ENSINO MÉDIO E TÉCNICO",INTEGRAL,M,"menor 17","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,Fundamental,"Possibilidades no mercado de trabalho",ônibus/van,"Ensino Fundam. incompleto",Pós-graduação,Sim,"3 a 4 livros",Outro,Diariamente
"40-60 pontos","MEIO AMBIENTE",TÉCNICO,NOTURNO,F,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Completo","Prestígio social da profissão",ônibus/van,"Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Romance,Diariamente
"20-40 pontos",AGROPECUÁRIA,TÉCNICO,INTEGRAL,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 766,00 a 1275,00",Própria,"Médio Incompleto","Realização pessoal",próprio,Analfabeto,"Ensino Médio Completo",Sim,"Nenhum livro",Outro,Diariamente
"20-40 pontos","EDUCAÇÃO FÍSICA",LICENCIATURA,NOTURNO,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","R$ 1276,00 a 1530,00",Alugada,"Médio Completo","Realização pessoal","nenhum (à pé)","Ensino Fundamental Completo","Ensino Médio Completo",Sim,"1 ou 2 livros",Outro,Diariamente
"20-40 pontos","ENGENHARIA AGRONÔMICA",SUPERIOR,INTEGRAL,M,"entre 18 e 22","Zona Urbana","Apenas em escola pública","Maior que R$ 1530,00",Própria,"Médio Incompleto","Possibilidades no mercado de trabalho","nenhum (à pé)","Ensino Fundam. incompleto","Ensino Fundam. incompleto",Sim,"1 ou 2 livros",Outro,"Semanalmente (algumas vezes)"
